original_link,city,colleges,addresses,title,company,resumes,link,location,lastnames,firstnames,preview,type,zipcodes
http://jobview.monster.com/FASHION-SALES-COORDINATOR-NYC-CHILDRENSWEAR-W-RETAIL-LINK-WAL-MART-TO-75K-ALSO-HOME-TEXTILES-50K-Job-New-York-NY-US-166310985.aspx?mescoid=4100671001001&jobPosition=1,New York,"[3, 0, 2, 1]","[11, 14, 5, 7]","

FASHION SALES COORDINATOR  NYC CHILDRENSWEAR W RETAIL LINK/ WAL-MART TO 75K.ALSO  HOME TEXTILES 50K

","
REK GROUP STAFFING -FASHION
 ","[6, 7, 1, 5]",http://jobview.monster.com/FASHION-SALES-COORDINATOR-NYC-CHILDRENSWEAR-W-RETAIL-LINK-WAL-MART-TO-75K-ALSO-HOME-TEXTILES-50K-Job-New-York-NY-US-166310985.aspx,"


New York
        ,NY


 ","[1, 3, 8, 5]","[6, 0, 8, 1]","
                                KIDSWEAR COMPANY WHOLSALE  SEEKS A SALES COORD  TO 80K  WALMART .RETAIL LINK A +, BUT WILL TRAIN FOR LESS $



...............



ALSO  SALES ASST  IN HOME FURNISHINGS   TO 50K



SEND RESUME AS A WORD DOC  TO    




Sincerely, 



 

RICHARD KOSHA......
                            ",Retail,"[2, 7, 12, 10]"
http://jobview.monster.com/SharePoint-Developer-Retail-Full-time-Job-New-York-NY-US-166903557.aspx?mescoid=1500127001001&jobPosition=2,New York,"[1, 2, 3, 0]","[17, 6, 13, 2]","

SharePoint  Developer: Retail; (Full-time)

","
Experis
 ","[4, 2, 6, 5]",http://jobview.monster.com/SharePoint-Developer-Retail-Full-time-Job-New-York-NY-US-166903557.aspx,"


New York
        ,NY

 ","[7, 4, 3, 0]","[4, 2, 0, 5]","
                                SharePoint Developer: Retail; Full-time 
Location: New York, NY 

Job Overview: 
The Sharepoint Web Developer/System Analyst is responsible for comprehending business issues and implementing solutions to resolve them using Sharepoint as the main too......
                            ",Retail,"[17, 18, 15, 5]"
http://jobview.monster.com/Category-Manager-Job-Iselin-NJ-US-166467896.aspx?mescoid=1300092001001&jobPosition=3,New York,"[1, 0, 2, 3]","[13, 14, 17, 7]","

Category Manager

","
Company Confidential
","[1, 4, 0, 2]",http://jobview.monster.com/Category-Manager-Job-Iselin-NJ-US-166467896.aspx,"


Iselin
        ,NJ


 ","[0, 4, 7, 8]","[4, 1, 7, 2]","
                                CATEGORY MANAGER/BUYER

 

Providing support to Grocery department. Coordinates activities & acts as liaison between stores. Understands supermarket sector.

RESPONSIBILITIES: 

 Prepares and coordinates weekly merchandising plans.

 Works with br......
                            ",Retail,"[6, 16, 4, 5]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900794.aspx?mescoid=4100671001001&jobPosition=4,New York,"[3, 0, 1, 2]","[17, 5, 14, 12]","

Bilingual Spanish Required Retail Sales Consultant Bronx NY

","
AT&T
  ","[5, 7, 6, 4]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900794.aspx,"


Bronx
        ,NY

 ","[0, 8, 1, 7]","[4, 3, 7, 1]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[7, 12, 18, 9]"
http://jobview.monster.com/Retail-Account-Executive-Eastern-Region-Job-New-York-NY-US-165816343.aspx?mescoid=4100683001001&jobPosition=5,New York,"[2, 1, 0, 3]","[2, 17, 9, 12]","

Retail Account Executive - Eastern Region

","
Glory Global Solutions
 ","[6, 7, 5, 4]",http://jobview.monster.com/Retail-Account-Executive-Eastern-Region-Job-New-York-NY-US-165816343.aspx,"


New York
        ,NY

 ","[7, 1, 2, 3]","[3, 7, 5, 8]","
                                ***POSITION CAN BE BASED ANYWHERE NEAR A MAJOR AIRPORT IN THE EASTERN REGION***

At Glory Global Solutions, innovation is at the heart of what we do. We bring real innovation to our customers, through technology, process and our people. Through our ......
                            ",Retail,"[7, 16, 6, 9]"
http://jobview.monster.com/Lead-Business-Analyst-Retail-eCommerce-Job-Kenilworth-NJ-US-166988433.aspx?mescoid=1300087001001&jobPosition=6,New York,"[1, 3, 0, 2]","[10, 6, 1, 14]","

Lead Business Analyst - Retail/eCommerce

","
Techlink, Inc.
 ","[0, 7, 4, 5]",http://jobview.monster.com/Lead-Business-Analyst-Retail-eCommerce-Job-Kenilworth-NJ-US-166988433.aspx,"


Kenilworth
        ,NJ


 ","[0, 1, 8, 2]","[5, 3, 6, 1]","
                                Candidate Must have unrestricted work authorization to work in the United States



Job Title: Lead Business Analyst - eCommerceLocation: Central, NJJob Type: Right to HireDuration: 6 months+Contact Info: Eileen Hannon -  - 201-786-2417Client is see......
                            ",Retail,"[10, 14, 0, 16]"
http://jobview.monster.com/Bilingual-Russian-Required-Retail-Sales-Consultant-Ocean-Parkway-NY-Job-Brooklyn-NY-US-166970871.aspx?mescoid=4100671001001&jobPosition=7,New York,"[0, 3, 1, 2]","[15, 8, 18, 1]","

Bilingual Russian Required Retail Sales Consultant Ocean Parkway NY

","
AT&T
  ","[4, 6, 7, 2]",http://jobview.monster.com/Bilingual-Russian-Required-Retail-Sales-Consultant-Ocean-Parkway-NY-Job-Brooklyn-NY-US-166970871.aspx,"


Brooklyn
        ,NY

 ","[1, 4, 2, 7]","[7, 1, 5, 8]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[4, 6, 18, 11]"
http://jobview.monster.com/Bilingual-Cantonese-Required-Retail-Sales-Consultant-Brooklyn-NY-Bensonhurst-Job-Brooklyn-NY-US-166970860.aspx?mescoid=4100671001001&jobPosition=8,New York,"[0, 1, 2, 3]","[7, 4, 8, 2]","

Bilingual Cantonese Required Retail Sales Consultant Brooklyn NY (Bensonhurst)

","
AT&T
  ","[0, 3, 7, 5]",http://jobview.monster.com/Bilingual-Cantonese-Required-Retail-Sales-Consultant-Brooklyn-NY-Bensonhurst-Job-Brooklyn-NY-US-166970860.aspx,"


Brooklyn
        ,NY

 ","[6, 1, 4, 5]","[7, 5, 8, 1]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[12, 0, 5, 16]"
http://jobview.monster.com/Retail-Sales-Associate-Showroom-Sales-Design-Consultant-Job-Brooklyn-NY-US-166941233.aspx?mescoid=4100671001001&jobPosition=9,New York,"[0, 3, 1, 2]","[13, 12, 15, 0]","

Retail Sales Associate - Showroom Sales / Design Consultant

","
Raymour & Flanigan Furniture
 ","[5, 0, 1, 4]",http://jobview.monster.com/Retail-Sales-Associate-Showroom-Sales-Design-Consultant-Job-Brooklyn-NY-US-166941233.aspx,"


Brooklyn
        ,NY


 ","[6, 8, 7, 3]","[4, 0, 8, 6]","
                                Description
          

Raymour & Flanigan, a premier furniture provider throughout the northeast region, is seeking effective, knowledgeable and professional Retail Sales Associates to join their flourishing team! In this rewarding role, you will p......
                            ",Retail,"[8, 12, 16, 14]"
http://jobview.monster.com/Retail-Sales-Consultant-Morris-County-NJ-Job-Short-Hills-NJ-US-166469538.aspx?mescoid=4100671001001&jobPosition=10,New York,"[1, 2, 0, 3]","[15, 13, 8, 7]","

Retail Sales Consultant Morris County NJ

","
AT&T
  ","[0, 2, 7, 5]",http://jobview.monster.com/Retail-Sales-Consultant-Morris-County-NJ-Job-Short-Hills-NJ-US-166469538.aspx,"


Short Hills
        ,NJ

 ","[5, 1, 8, 0]","[3, 2, 5, 4]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[11, 9, 5, 14]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900677.aspx?mescoid=4100671001001&jobPosition=11,New York,"[2, 1, 3, 0]","[17, 9, 7, 8]","

Bilingual Spanish Required Retail Sales Consultant Bronx NY

","
AT&T
  ","[2, 4, 0, 1]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900677.aspx,"


Bronx
        ,NY

 ","[4, 2, 7, 3]","[4, 5, 8, 1]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[3, 4, 13, 16]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900599.aspx?mescoid=4100671001001&jobPosition=12,New York,"[0, 1, 2, 3]","[12, 11, 16, 10]","

Bilingual Spanish Required Retail Sales Consultant Bronx NY

","
AT&T
  ","[0, 2, 5, 7]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900599.aspx,"


Bronx
        ,NY

 ","[6, 0, 7, 2]","[3, 5, 1, 8]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[14, 15, 16, 10]"
http://jobview.monster.com/Store-Clerk-Job-Ridgefield-NJ-US-166730714.aspx?mescoid=4100671001001&jobPosition=13,New York,"[3, 0, 1, 2]","[18, 7, 11, 1]","

Store Clerk

","
Colony Hardware
 ","[5, 4, 0, 7]",http://jobview.monster.com/Store-Clerk-Job-Ridgefield-NJ-US-166730714.aspx,"


Ridgefield
        ,NJ


 ","[4, 5, 7, 6]","[1, 8, 3, 6]","
                                FT Store Clerk:

Great opportunity to join a quickly growing company and support our retail store. This position eventually leads to an inside sales role and then even further positions within sales!

Responsibilities:

                     Pull an......
                            ",Retail,"[15, 9, 17, 4]"
http://jobview.monster.com/Retail-Sales-Consultant-Passaic-County-NJ-Job-Clifton-NJ-US-166469818.aspx?mescoid=4100671001001&jobPosition=14,New York,"[1, 0, 3, 2]","[12, 13, 6, 10]","

Retail Sales Consultant Passaic County NJ

","
AT&T
  ","[2, 4, 5, 3]",http://jobview.monster.com/Retail-Sales-Consultant-Passaic-County-NJ-Job-Clifton-NJ-US-166469818.aspx,"


Clifton
        ,NJ

 ","[7, 0, 3, 2]","[4, 2, 0, 8]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[5, 3, 18, 10]"
http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Lower-Manhattan-Job-New-York-NY-US-166893590.aspx?mescoid=4100671001001&jobPosition=15,New York,"[3, 1, 0, 2]","[16, 10, 18, 7]","

AT&T Retail Sales Consultant NYC Lower Manhattan

","
AT&T
  ","[5, 1, 6, 3]",http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Lower-Manhattan-Job-New-York-NY-US-166893590.aspx,"


New York
        ,NY

 ","[0, 4, 1, 8]","[7, 8, 6, 1]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[13, 18, 9, 16]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Essex-Hudson-Union-HIT-Job-Newark-NJ-US-166659710.aspx?mescoid=4100671001001&jobPosition=16,New York,"[0, 3, 2, 1]","[10, 12, 7, 15]","

Bilingual Spanish Required Retail Sales Consultant Essex\Hudson\Union HIT

","
AT&T
  ","[4, 1, 5, 6]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Essex-Hudson-Union-HIT-Job-Newark-NJ-US-166659710.aspx,"


Newark
        ,NJ

 ","[3, 2, 1, 8]","[6, 7, 8, 3]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[7, 18, 5, 8]"
http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Midtown-Job-New-York-NY-US-166659314.aspx?mescoid=4100671001001&jobPosition=17,New York,"[3, 0, 1, 2]","[7, 3, 10, 9]","

AT&T Retail Sales Consultant NYC Midtown

","
AT&T
  ","[0, 7, 5, 3]",http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Midtown-Job-New-York-NY-US-166659314.aspx,"


New York
        ,NY

 ","[5, 8, 3, 1]","[4, 8, 1, 6]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[16, 11, 15, 12]"
http://jobview.monster.com/Bilingual-Spanish-Required-Part-Time-Retail-Sales-Consultant-Wayne-NJ-Willowbrook-Mall-Job-Wayne-NJ-US-165703720.aspx?mescoid=4100671001001&jobPosition=18,New York,"[0, 1, 3, 2]","[7, 8, 16, 9]","

Bilingual Spanish Required Part Time Retail Sales Consultant Wayne NJ (Willowbrook Mall)

","
AT&T
  ","[0, 6, 4, 2]",http://jobview.monster.com/Bilingual-Spanish-Required-Part-Time-Retail-Sales-Consultant-Wayne-NJ-Willowbrook-Mall-Job-Wayne-NJ-US-165703720.aspx,"


Wayne
        ,NJ

 ","[5, 2, 1, 3]","[5, 1, 6, 7]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[8, 14, 15, 5]"
http://jobview.monster.com/Retail-Sales-Consultant-Morris-County-NJ-Job-East-Hanover-NJ-US-166968425.aspx?mescoid=4100671001001&jobPosition=19,New York,"[1, 0, 2, 3]","[11, 9, 5, 3]","

Retail Sales Consultant Morris County NJ

","
AT&T
  ","[1, 5, 3, 4]",http://jobview.monster.com/Retail-Sales-Consultant-Morris-County-NJ-Job-East-Hanover-NJ-US-166968425.aspx,"


East Hanover
        ,NJ

 ","[2, 4, 6, 7]","[4, 0, 3, 1]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[2, 17, 12, 5]"
http://jobview.monster.com/Retail-Merchandiser-Job-Secaucus-NJ-US-166663327.aspx?mescoid=2700412001001&jobPosition=20,New York,"[1, 0, 2, 3]","[12, 6, 10, 14]","

Retail Merchandiser

","
Hallmark
 ","[3, 6, 7, 0]",http://jobview.monster.com/Retail-Merchandiser-Job-Secaucus-NJ-US-166663327.aspx,"


Secaucus
        ,NJ


 ","[5, 8, 2, 3]","[1, 5, 4, 8]","
                                Hallmark Field Merchandisers are responsible for maintaining the greeting card departments in all or our wholesale and retail businesses.  Its a job that requires a lot of organization, customer service and initiative. If youre looking for an out-......
                            ",Retail,"[0, 8, 5, 18]"
http://jobview.monster.com/AT-T-Bilingual-Mandarin-Required-Retail-Sales-Consultant-NYC-Canal-St-SIGN-ON-BONUS-Job-New-York-NY-US-166896253.aspx?mescoid=4100671001001&jobPosition=21,New York,"[0, 3, 2, 1]","[7, 17, 13, 5]","

AT&T Bilingual Mandarin Required Retail Sales Consultant NYC Canal St. SIGN ON BONUS

","
AT&T
  ","[1, 4, 2, 7]",http://jobview.monster.com/AT-T-Bilingual-Mandarin-Required-Retail-Sales-Consultant-NYC-Canal-St-SIGN-ON-BONUS-Job-New-York-NY-US-166896253.aspx,"


New York
        ,NY

 ","[1, 6, 4, 7]","[8, 4, 3, 7]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[6, 16, 9, 8]"
http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Uptown-Job-New-York-NY-US-166659343.aspx?mescoid=4100671001001&jobPosition=22,New York,"[1, 0, 3, 2]","[15, 11, 7, 6]","

AT&T Retail Sales Consultant NYC Uptown

","
AT&T
  ","[4, 5, 2, 1]",http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Uptown-Job-New-York-NY-US-166659343.aspx,"


New York
        ,NY

 ","[4, 1, 3, 8]","[7, 2, 3, 1]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[7, 5, 6, 1]"
http://jobview.monster.com/Part-Time-Retail-Sales-Consultant-Fort-Lee-NJ-Job-Fort-Lee-NJ-US-166358815.aspx?mescoid=4100671001001&jobPosition=23,New York,"[1, 2, 0, 3]","[18, 9, 7, 0]","

Part Time Retail Sales Consultant Fort Lee NJ

","
AT&T
  ","[5, 2, 1, 7]",http://jobview.monster.com/Part-Time-Retail-Sales-Consultant-Fort-Lee-NJ-Job-Fort-Lee-NJ-US-166358815.aspx,"


Fort Lee
        ,NJ

 ","[0, 5, 6, 1]","[5, 3, 1, 7]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[12, 13, 0, 9]"
http://jobview.monster.com/Retail-Sales-Consultant-Brooklyn-East-NY-Job-Brooklyn-NY-US-166314442.aspx?mescoid=4100671001001&jobPosition=24,New York,"[0, 2, 1, 3]","[9, 14, 1, 0]","

Retail Sales Consultant Brooklyn East NY

","
AT&T
  ","[2, 1, 5, 0]",http://jobview.monster.com/Retail-Sales-Consultant-Brooklyn-East-NY-Job-Brooklyn-NY-US-166314442.aspx,"


Brooklyn
        ,NY

 ","[8, 0, 2, 4]","[2, 0, 3, 8]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[6, 18, 4, 13]"
http://jobview.monster.com/sales-tree-services-100k-plus!-exp-preferred-isa-certification-career-opp'ty!-job-mt.-vernon-ny-us-166974755.aspx?jobPosition=25,New York,"[1, 3, 2, 0]","[12, 13, 4, 14]","

SALES - TREE SERVICES - $100K PLUS! EXP. PREFERRED, ISA CERTIFICATION, CAREER OPP'TY!

","
Davey Tree Expert Corporate
 ","[2, 6, 3, 1]",http://jobview.monster.com/sales-tree-services-100k-plus!-exp-preferred-isa-certification-career-opp'ty!-job-mt.-vernon-ny-us-166974755.aspx,"


MT. VERNON
        ,NY


 ","[3, 7, 4, 1]","[1, 3, 2, 8]","
                                ARBORIST SALES REPRESENTATIVE Potential Income - Up to $100K and more! At least 3 years' Experience Preferred! DAVEY TREE EXPERT CORPORATE has a career opportunity in the field of Urban Forestry as an Arborist Sales Representative in the Mount Vernon, NY area. Training will be provided to familiarize with sales and operational procedures. Founded in 1880 and employee owned since 1979 with operatio...
                            ",Retail,"[9, 17, 2, 5]"
http://jobview.monster.com/Sales-Stock-Associates-Job-Paramus-NJ-US-165918343.aspx?mescoid=4300743001001&jobPosition=1,New York,"[2, 3, 0, 1]","[11, 3, 2, 15]","

Sales & Stock Associates

","
Cost Plus World Mkt.
 ","[5, 0, 1, 7]",http://jobview.monster.com/Sales-Stock-Associates-Job-Paramus-NJ-US-165918343.aspx,"


Paramus
        ,NJ


 ","[3, 6, 0, 1]","[7, 8, 4, 0]","
                                Now Hiring Sales & Stock Associates for our NEW location in Paramus!

Visit us at the Job Fair 
- Wednesday, April 13th (10am-4pm)
- Friday, April 15th (10pm-4pm)

LOCATIONCost Plus World Market - Paramus20 Fashion Center MallParamus, NJ 07652



Pl......
                            ",Retail,"[6, 10, 17, 2]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900859.aspx?mescoid=4100671001001&jobPosition=2,New York,"[3, 0, 1, 2]","[14, 3, 7, 16]","

Bilingual Spanish Required Retail Sales Consultant Bronx NY

","
AT&T
  ","[6, 7, 4, 3]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900859.aspx,"


Bronx
        ,NY

 ","[1, 2, 7, 8]","[3, 6, 8, 0]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[3, 4, 13, 0]"
http://jobview.monster.com/Regional-Manager-Big-Box-Retail-See-Video-Job-New-York-City-NY-US-164742028.aspx?mescoid=1100003001001&jobPosition=3,New York,"[2, 3, 0, 1]","[15, 7, 5, 0]","

Regional Manager Big Box Retail - See Video

","
Management Recruiters of Indianapolis - North
 ","[3, 2, 4, 5]",http://jobview.monster.com/Regional-Manager-Big-Box-Retail-See-Video-Job-New-York-City-NY-US-164742028.aspx,"


New York City
        ,NY

 ","[2, 0, 3, 6]","[6, 8, 0, 2]","
                                Untitled 1

3639GLM Regional Manager Big Box Retail Locations: California and NYC  Salary Range: 165K and up - plus bonus! Relocation available East Coast and West Coast Regional Manager positions have just become available  . The jobs are based in ......
                            ",Retail,"[15, 6, 4, 10]"
http://jobview.monster.com/Bilingual-Russian-Required-Retail-Sales-Consultant-Ocean-Parkway-NY-Job-Brooklyn-NY-US-166970871.aspx?mescoid=4100671001001&jobPosition=4,New York,"[2, 3, 0, 1]","[10, 0, 15, 18]","

Bilingual Russian Required Retail Sales Consultant Ocean Parkway NY

","
AT&T
  ","[7, 3, 5, 6]",http://jobview.monster.com/Bilingual-Russian-Required-Retail-Sales-Consultant-Ocean-Parkway-NY-Job-Brooklyn-NY-US-166970871.aspx,"


Brooklyn
        ,NY

 ","[7, 5, 2, 4]","[5, 4, 0, 7]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[5, 16, 9, 1]"
http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900677.aspx?mescoid=4100671001001&jobPosition=5,New York,"[3, 2, 0, 1]","[2, 3, 11, 7]","

Bilingual Spanish Required Retail Sales Consultant Bronx NY

","
AT&T
  ","[4, 0, 6, 2]",http://jobview.monster.com/Bilingual-Spanish-Required-Retail-Sales-Consultant-Bronx-NY-Job-Bronx-NY-US-165900677.aspx,"


Bronx
        ,NY

 ","[5, 8, 7, 1]","[6, 4, 7, 0]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[4, 9, 10, 18]"
http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Lower-Manhattan-Job-New-York-NY-US-166893590.aspx?mescoid=4100671001001&jobPosition=6,New York,"[1, 0, 2, 3]","[14, 0, 3, 12]","

AT&T Retail Sales Consultant NYC Lower Manhattan

","
AT&T
  ","[7, 0, 1, 6]",http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Lower-Manhattan-Job-New-York-NY-US-166893590.aspx,"


New York
        ,NY

 ","[4, 7, 2, 5]","[3, 0, 6, 4]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[18, 7, 4, 3]"
http://jobview.monster.com/AT-T-Bilingual-Mandarin-Required-Retail-Sales-Consultant-NYC-Canal-St-SIGN-ON-BONUS-Job-New-York-NY-US-166896253.aspx?mescoid=4100671001001&jobPosition=7,New York,"[0, 1, 2, 3]","[6, 8, 11, 0]","

AT&T Bilingual Mandarin Required Retail Sales Consultant NYC Canal St. SIGN ON BONUS

","
AT&T
  ","[3, 6, 2, 5]",http://jobview.monster.com/AT-T-Bilingual-Mandarin-Required-Retail-Sales-Consultant-NYC-Canal-St-SIGN-ON-BONUS-Job-New-York-NY-US-166896253.aspx,"


New York
        ,NY

 ","[2, 7, 4, 1]","[4, 5, 6, 8]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[16, 15, 10, 2]"
http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Midtown-Job-New-York-NY-US-166659328.aspx?mescoid=4100671001001&jobPosition=8,New York,"[0, 2, 3, 1]","[12, 16, 11, 4]","

AT&T Retail Sales Consultant NYC Midtown

","
AT&T
  ","[1, 3, 4, 5]",http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Midtown-Job-New-York-NY-US-166659328.aspx,"


New York
        ,NY

 ","[2, 4, 1, 5]","[0, 8, 4, 3]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[4, 1, 15, 17]"
http://jobview.monster.com/Retail-Store-Manager-Job-Jamaica-NY-US-165517889.aspx?mescoid=1101116002005&jobPosition=9,New York,"[3, 1, 0, 2]","[1, 17, 5, 12]","

Retail Store Manager

","
Premium Supermarket
 ","[0, 6, 7, 2]",http://jobview.monster.com/Retail-Store-Manager-Job-Jamaica-NY-US-165517889.aspx,"


Jamaica
        ,NY


 ","[4, 2, 7, 3]","[0, 6, 5, 7]","
                                Supermarket Manager/Asst. Manager.

Position Summary: 


We are looking for a store manager/supervisor/shift manager to operate our retail (supermarket) business. Our Stores are located in Jamaica New york and Bronx New York.This position is ideal f......
                            ",Retail,"[0, 2, 4, 16]"
http://jobview.monster.com/Retail-Sales-Representative-Job-Paterson-NJ-US-166127653.aspx?mescoid=4100671001001&jobPosition=10,New York,"[2, 3, 1, 0]","[15, 1, 16, 6]","

Retail Sales Representative

","
Men's Wearhouse
 ","[2, 3, 1, 4]",http://jobview.monster.com/Retail-Sales-Representative-Job-Paterson-NJ-US-166127653.aspx,"


Paterson
        ,NJ


 ","[8, 1, 5, 6]","[4, 6, 2, 8]","
                                Retail Sales Representative



Men's Wearhouse is looking for talented commissioned Sales Consultant candidates that have a passion for providing world class service to customers and employees.  As a Sales Representative you will provide world class......
                            ",Retail,"[17, 9, 18, 15]"
http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Midtown-Job-New-York-NY-US-166659419.aspx?mescoid=4100671001001&jobPosition=11,New York,"[3, 1, 2, 0]","[12, 9, 8, 1]","

AT&T Retail Sales Consultant NYC Midtown

","
AT&T
  ","[7, 2, 3, 0]",http://jobview.monster.com/AT-T-Retail-Sales-Consultant-NYC-Midtown-Job-New-York-NY-US-166659419.aspx,"


New York
        ,NY

 ","[4, 5, 8, 2]","[7, 0, 3, 5]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[1, 4, 0, 10]"
http://jobview.monster.com/Retail-Sales-Representative-Job-Staten-Island-NY-US-166277935.aspx?mescoid=4100671001001&jobPosition=12,New York,"[3, 1, 0, 2]","[7, 5, 13, 10]","

Retail Sales Representative

","
Men's Wearhouse
 ","[5, 1, 2, 4]",http://jobview.monster.com/Retail-Sales-Representative-Job-Staten-Island-NY-US-166277935.aspx,"


Staten Island
        ,NY


 ","[6, 3, 0, 2]","[4, 7, 5, 2]","
                                Retail Sales Representative



Men's Wearhouse is looking for talented commissioned Sales Consultant candidates that have a passion for providing world class service to customers and employees.  As a Sales Representative you will provide world class......
                            ",Retail,"[3, 10, 17, 11]"
