original_link,city,colleges,addresses,title,company,resumes,link,location,lastnames,firstnames,preview,type,zipcodes
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Clinique-Full-Time-Northridge-CA-Macy%E2%80%99s-Northridge-Fashi-Job-Northridge-CA-US-167048085.aspx?mescoid=4100671001001&jobPosition=14,Los Angeles,"[2, 3, 0, 1]","[12, 17, 3, 16]","

Retail Cosmetics Sales - Beauty Advisor Clinique, Full Time: Northridge, CA, Macys Northridge Fashi

","
Macy's Org.
 ","[2, 4, 3, 1]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Clinique-Full-Time-Northridge-CA-Macy%E2%80%99s-Northridge-Fashi-Job-Northridge-CA-US-167048085.aspx,"


Northridge
        ,CA

 ","[2, 8, 4, 6]","[3, 1, 8, 0]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[10, 9, 15, 7]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Bobbi-Brown-Part-Time-Northridge-CA-Macy%E2%80%99s-Northridge-Fa-Job-Northridge-CA-US-166418472.aspx?mescoid=4100671001001&jobPosition=15,Los Angeles,"[0, 1, 3, 2]","[1, 18, 8, 10]","

Retail Cosmetics Sales - Beauty Advisor Bobbi Brown, Part Time: Northridge, CA, Macys Northridge Fa

","
Macy's Org.
 ","[0, 1, 2, 3]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Bobbi-Brown-Part-Time-Northridge-CA-Macy%E2%80%99s-Northridge-Fa-Job-Northridge-CA-US-166418472.aspx,"


Northridge
        ,CA

 ","[5, 2, 6, 3]","[2, 8, 0, 7]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[9, 1, 15, 16]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Clinique-Full-Time-Los-Angeles-CA-Macy%E2%80%99s-Plaza-in-Downto-Job-Los-Angeles-CA-US-167047799.aspx?mescoid=4100671001001&jobPosition=16,Los Angeles,"[0, 3, 2, 1]","[15, 7, 17, 1]","

Retail Cosmetics Sales - Beauty Advisor Clinique, Full Time: Los Angeles, CA, Macys Plaza in Downto

","
Macy's Org.
 ","[4, 2, 1, 6]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Clinique-Full-Time-Los-Angeles-CA-Macy%E2%80%99s-Plaza-in-Downto-Job-Los-Angeles-CA-US-167047799.aspx,"


Los Angeles
        ,CA

 ","[2, 1, 7, 8]","[3, 2, 8, 4]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[2, 17, 16, 13]"
http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Full-Time-Torrance-CA-Macy%E2%80%99s-Del-Amo-Fashio-Job-Torrance-CA-US-166985823.aspx?mescoid=4100671001001&jobPosition=17,Los Angeles,"[3, 1, 2, 0]","[2, 15, 13, 7]","

Retail Cosmetics Sales - Beauty Advisor Estee Lauder, Full Time: Torrance, CA, Macys Del Amo Fashio

","
Macy's Org.
 ","[7, 1, 0, 3]",http://jobview.monster.com/Retail-Cosmetics-Sales-Beauty-Advisor-Estee-Lauder-Full-Time-Torrance-CA-Macy%E2%80%99s-Del-Amo-Fashio-Job-Torrance-CA-US-166985823.aspx,"


Torrance
        ,CA

 ","[1, 2, 6, 8]","[0, 6, 5, 7]","
                                JOB OVERVIEW:  With a role in the Macy's Cosmetics Department, you will have the opportunity to help others look their best every day. You'll make one-on-one connections with customers to learn their sense of beauty and style, develop your artistic ......
                            ",Retail,"[10, 14, 2, 17]"
http://jobview.monster.com/Assistant-Store-Manager-Job-Long-Beach-CA-US-166980345.aspx?mescoid=4100665001001&jobPosition=18,Los Angeles,"[1, 0, 3, 2]","[3, 8, 16, 2]","

Assistant Store Manager

","
99 Cents Only Stores
 ","[3, 6, 7, 4]",http://jobview.monster.com/Assistant-Store-Manager-Job-Long-Beach-CA-US-166980345.aspx,"


Long Beach
        ,CA


 ","[0, 8, 6, 4]","[0, 4, 7, 2]","
                                This is an excellent opportunity for a motivated self-starter with leadership experience in a retail environment to begin building a progressive management career at a dynamic, industry-leading company experiencing tremendous growth in the retail/gr......
                            ",Retail,"[10, 6, 12, 18]"
http://jobview.monster.com/Assistant-Store-Manager-Job-Garden-Grove-CA-US-166017736.aspx?mescoid=4100665001001&jobPosition=19,Los Angeles,"[1, 0, 3, 2]","[16, 14, 9, 10]","

Assistant Store Manager

","
99 Cents Only Stores
 ","[4, 1, 6, 0]",http://jobview.monster.com/Assistant-Store-Manager-Job-Garden-Grove-CA-US-166017736.aspx,"


Garden Grove
        ,CA


 ","[5, 3, 8, 0]","[7, 0, 8, 2]","
                                This is an excellent opportunity for a motivated self-starter with leadership experience in a retail environment to begin building a progressive management career at a dynamic, industry-leading company experiencing tremendous growth in the retail/gr......
                            ",Retail,"[9, 17, 16, 2]"
http://job-openings.monster.com/monster/497199a9-2721-40a4-a92c-ef8cfb7111cf?mescoid=4100665001001&jobPosition=20,Los Angeles,"[0, 1, 2, 3]","[9, 2, 3, 17]","

Retail Manager 3

","
Sodexo
 ","[6, 2, 5, 3]",http://job-openings.monster.com/monster/497199a9-2721-40a4-a92c-ef8cfb7111cf,"


LOS ANGELES
        ,CA


 ","[3, 7, 5, 6]","[3, 5, 7, 6]","
                                Unit Description 



At Sodexo we believe thatQuality of Daily Lifecontributes to the progress of individuals and the performance of organizations. Sodexo designs, manages and delivers comprehensive service solutions through On-site Service Solution......
                            ",Retail,"[10, 11, 8, 15]"
http://jobview.monster.com/retail-sales-associate-pt-palmdale-ca-job-palmdale-ca-us-166718893.aspx?jobPosition=21,Los Angeles,"[2, 3, 1, 0]","[1, 5, 13, 15]","

Retail Sales Associate (PT) - PALMDALE, CA

","
Sears Hometown & Outlet
 ","[5, 6, 7, 1]",http://jobview.monster.com/retail-sales-associate-pt-palmdale-ca-job-palmdale-ca-us-166718893.aspx,"


PALMDALE
        ,CA


 ","[8, 3, 0, 4]","[4, 2, 0, 7]","
                                The Consultative Sales Associate is responsible for enhancing the experience of customers and driving profitable sales by providing proactive consultative sales assistance and support to the customer, achieving department standards and goals, and performing sales-support activities to maintain a clean, in-stock, orderly and well-merchandised sales floor for conducting sales activities. Candidate m...
                            ",Retail,"[10, 12, 5, 6]"
http://jobview.monster.com/personal-banker-safe-1-job-woodland-hills-ca-us-167019836.aspx?jobPosition=22,Los Angeles,"[2, 1, 0, 3]","[8, 5, 3, 10]","

Personal Banker (SAFE) 1

","
Wells Fargo
 ","[0, 6, 4, 3]",http://jobview.monster.com/personal-banker-safe-1-job-woodland-hills-ca-us-167019836.aspx,"


Woodland Hills
        ,CA

 ","[8, 7, 3, 2]","[5, 6, 8, 3]","
                                Job Title: Personal Banker (SAFE) 1 Job ID Number: 5209512-1 Location: Woodland Hills,CA Job Description: Job Description At Wells Fargo, our vision is to satisfy our customers financial needs and help them succeed financially. In this role, you will help us deliver on our vision and build lifelong relationships with our customers. You also will demonstrate leadership through contributing to a co...
                            ",Retail,"[10, 11, 18, 0]"
http://jobview.monster.com/event-specialist-part-time-sales-job-woodland-hills-ca-us-166044468.aspx?jobPosition=23,Los Angeles,"[3, 2, 1, 0]","[3, 6, 10, 11]","

Event Specialist Part Time Sales

","
Advantage Solutions
 ","[6, 0, 4, 7]",http://jobview.monster.com/event-specialist-part-time-sales-job-woodland-hills-ca-us-166044468.aspx,"


Woodland Hills
        ,CA

 ","[3, 2, 6, 8]","[3, 8, 2, 1]","
                                Summary Event Specialist Part Time Sales Are you outgoing, friendly and enjoy meeting new people? Our part time Event Specialist jobs are fun and exciting and could be a great fit for you! Join our winning team as a retail demonstrator promoting best in class products at your local retailers. You can be the brand ambassador who excels in captivating an audience during in-store events, with an emph...
                            ",Retail,"[11, 3, 12, 10]"
http://jobview.monster.com/event-specialist-part-time-sales-job-woodland-hills-ca-us-166044474.aspx?jobPosition=24,Los Angeles,"[0, 1, 3, 2]","[15, 11, 0, 1]","

Event Specialist Part Time Sales

","
Advantage Solutions
 ","[7, 5, 3, 6]",http://jobview.monster.com/event-specialist-part-time-sales-job-woodland-hills-ca-us-166044474.aspx,"


Woodland Hills
        ,CA

 ","[1, 6, 7, 4]","[1, 3, 8, 7]","
                                Summary Event Specialist Part Time Sales Are you outgoing, friendly and enjoy meeting new people? Our part time Event Specialist jobs are fun and exciting and could be a great fit for you! Join our winning team as a retail demonstrator promoting best in class products at your local retailers. You can be the brand ambassador who excels in captivating an audience during in-store events, with an emph...
                            ",Retail,"[6, 14, 15, 17]"
http://jobview.monster.com/personal-banker-safe-1-warner-ranch-40-hours-job-woodland-hills-ca-us-165881607.aspx?jobPosition=25,Los Angeles,"[3, 0, 2, 1]","[10, 1, 0, 18]","

Personal Banker (SAFE) 1 Warner Ranch (40 hours)

","
Wells Fargo
 ","[1, 4, 0, 5]",http://jobview.monster.com/personal-banker-safe-1-warner-ranch-40-hours-job-woodland-hills-ca-us-165881607.aspx,"


Woodland Hills
        ,CA

 ","[5, 6, 3, 0]","[2, 0, 5, 6]","
                                Job Title: Personal Banker (SAFE) 1 - Warner Ranch (40 hours) Job ID Number: 5202502 Schedule Type: Reg-Time Work Hours: 40 Location: Woodland Hills,CA Qualifications: Job Description At Wells Fargo, our vision is to satisfy our customers financial needs and help them succeed financially. In this role, you will help us deliver on our vision and build lifelong relationships with our customers. You...
                            ",Retail,"[17, 4, 5, 7]"
http://job-openings.monster.com/monster/a8ae2bf2-4d80-4fa3-8523-0609630492fe?mescoid=1300109001001&jobPosition=1,Los Angeles,"[2, 0, 3, 1]","[8, 2, 12, 9]","

Retail Personal Banker at Marketplace Long Beach

","
Comerica Bank
 ","[7, 5, 3, 1]",http://job-openings.monster.com/monster/a8ae2bf2-4d80-4fa3-8523-0609630492fe,"


Long Beach
        ,CA


 ","[4, 2, 1, 0]","[0, 1, 5, 8]","
                                Retail Personal BankerThe Retail Personal Banker is responsible for contributing to the overall success of a Retail Banking Center by meeting or exceeding sales goals, achieving prescribed customer service levels and executing operational objectives......
                            ",Retail,"[16, 9, 5, 0]"
http://job-openings.monster.com/monster/0fb802a0-438e-44f9-9c7d-abc0a14ea3fe?mescoid=4100665001001&jobPosition=2,Los Angeles,"[2, 0, 3, 1]","[12, 2, 6, 4]","

Assistant Store Manager

","
The Vitamin Shoppe Inc
 ","[4, 5, 0, 1]",http://job-openings.monster.com/monster/0fb802a0-438e-44f9-9c7d-abc0a14ea3fe,"


South Gate
        ,CA


 ","[1, 2, 5, 3]","[8, 0, 1, 5]","
                                Overview: 





hey! we see you a bright, talented, caring person that wants a retail career with MORE but ""more what"" exactly



more caringa community whose sole mission is to help our customers with health & well being

more impactknowing everyda......
                            ",Retail,"[1, 16, 8, 5]"
http://jobview.monster.com/Merchandise-Planning-Manager-International-Job-Los-Angeles-CA-US-166229893.aspx?mescoid=1300086001001&jobPosition=3,Los Angeles,"[2, 1, 0, 3]","[0, 15, 8, 12]","

Merchandise Planning Manager (International)

","
Forever21 Retail, Inc
 ","[4, 3, 5, 6]",http://jobview.monster.com/Merchandise-Planning-Manager-International-Job-Los-Angeles-CA-US-166229893.aspx,"


Los Angeles
        ,CA

 ","[1, 5, 4, 2]","[0, 1, 2, 7]","
                                Job Description :
  
  Want more than just a job? Join Forever 21s Corporate team and showcase your skills while working with our exceptional employees!

Position: Merchandise Planning Manager (International)

Department: Planning and Allocation

R......
                            ",Retail,"[17, 7, 3, 14]"
http://jobview.monster.com/District-Manager-Big-Box-Retailer-See-Video-Job-Los-Angeles-CA-US-164473441.aspx?mescoid=1100003001001&jobPosition=4,Los Angeles,"[3, 2, 1, 0]","[3, 17, 0, 18]","

District Manager Big Box Retailer - See Video

","
Management Recruiters of Indianapolis - North
 ","[0, 6, 5, 7]",http://jobview.monster.com/District-Manager-Big-Box-Retailer-See-Video-Job-Los-Angeles-CA-US-164473441.aspx,"


Los Angeles
        ,CA

 ","[6, 4, 8, 3]","[5, 7, 3, 6]","
                                Untitled 1

3672GLM District Manager Big Box Retailer Multiple positions available! Locations: Seattle, WA and Los Angeles, CA Salary Range: 100K - 125K plus bonus benefits and relocation This well-known highly profitable big box retailer is expandi......
                            ",Retail,"[6, 10, 0, 12]"
http://jobview.monster.com/Retail-Sales-Merchandiser-Full-Time-Job-Los-Angeles-CA-US-165962568.aspx?mescoid=4100671001001&jobPosition=5,Los Angeles,"[1, 2, 3, 0]","[16, 11, 8, 7]","

Retail Sales Merchandiser Full Time

","
Advantage Solutions
 ","[6, 2, 3, 7]",http://jobview.monster.com/Retail-Sales-Merchandiser-Full-Time-Job-Los-Angeles-CA-US-165962568.aspx,"


Los Angeles
        ,CA

 ","[7, 5, 6, 3]","[6, 2, 0, 7]","
                                Summary
  
    
      

                  Retail Sales Merchandiser FULL TIME                    

                     

        Retail Sales Merchandiser candidates are organized, self-motivated and friendly. As a member of our Top Performing Sale......
                            ",Retail,"[8, 14, 17, 12]"
http://jobview.monster.com/Retail-Sales-Merchandiser-Full-Time-Job-Century-City-CA-US-166133689.aspx?mescoid=4100671001001&jobPosition=6,Los Angeles,"[1, 0, 2, 3]","[16, 1, 5, 6]","

Retail Sales Merchandiser Full Time

","
Advantage Solutions
 ","[2, 1, 4, 3]",http://jobview.monster.com/Retail-Sales-Merchandiser-Full-Time-Job-Century-City-CA-US-166133689.aspx,"


Century City
        ,CA

 ","[4, 1, 7, 6]","[5, 2, 0, 8]","
                                Summary
  
    
      

                  Retail Sales Merchandiser FULL TIME                    

                     

        Retail Sales Merchandiser candidates are organized, self-motivated and friendly. As a member of our Top Performing Sale......
                            ",Retail,"[0, 8, 7, 3]"
http://jobview.monster.com/Retail-Sales-Associate-Job-El-Segundo-CA-US-166950321.aspx?mescoid=4100671001001&jobPosition=7,Los Angeles,"[1, 3, 2, 0]","[15, 4, 18, 8]","

Retail Sales Associate

","
T-Mobile
 ","[7, 2, 3, 6]",http://jobview.monster.com/Retail-Sales-Associate-Job-El-Segundo-CA-US-166950321.aspx,"


El Segundo
        ,CA


 ","[8, 4, 5, 3]","[7, 8, 1, 0]","
                                As America""s Un-carrier, T-Mobile US, Inc. (NYSE: TMUS) is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company""s advanced nationwide 4G and 4G LTE network delivers outstanding......
                            ",Retail,"[8, 17, 4, 5]"
http://jobview.monster.com/Retail-Sales-Consultant-South-San-Fernando-Valley-Area-CA-Job-STUDIO-CITY-CA-US-165810206.aspx?mescoid=4100671001001&jobPosition=8,Los Angeles,"[0, 1, 3, 2]","[3, 1, 16, 10]","

Retail Sales Consultant South San Fernando Valley Area CA

","
AT&T
  ","[6, 2, 5, 0]",http://jobview.monster.com/Retail-Sales-Consultant-South-San-Fernando-Valley-Area-CA-Job-STUDIO-CITY-CA-US-165810206.aspx,"


STUDIO CITY
        ,CA

 ","[1, 4, 0, 2]","[8, 0, 7, 5]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[5, 0, 6, 1]"
http://jobview.monster.com/M-Retail-Sales-Associate-Job-Los-Angeles-CA-US-166848536.aspx?mescoid=4100671001001&jobPosition=9,Los Angeles,"[1, 3, 0, 2]","[1, 16, 11, 6]","

M-*Retail Sales Associate

","
T-Mobile
 ","[6, 4, 7, 5]",http://jobview.monster.com/M-Retail-Sales-Associate-Job-Los-Angeles-CA-US-166848536.aspx,"


Los Angeles
        ,CA


 ","[7, 0, 4, 8]","[3, 5, 8, 0]","
                                MetroPCS provides the freedom and convenience of unlimited, no-annual-contract wireless services on a nationwide 4G network for a flat rate. With MetroPCS, customers get great value and a wide variety of device choices from leading brands. A flagshi......
                            ",Retail,"[10, 0, 11, 16]"
http://jobview.monster.com/Part-Time-Retail-Sales-Consultant-Bilingual-Spanish-Required-Huntington-Park-CA-Job-Huntington-Park-CA-US-166218856.aspx?mescoid=4100671001001&jobPosition=10,Los Angeles,"[0, 3, 2, 1]","[18, 11, 6, 17]","

Part Time Retail Sales Consultant Bilingual Spanish Required Huntington Park CA

","
AT&T
  ","[0, 3, 7, 2]",http://jobview.monster.com/Part-Time-Retail-Sales-Consultant-Bilingual-Spanish-Required-Huntington-Park-CA-Job-Huntington-Park-CA-US-166218856.aspx,"


Huntington Park
        ,CA

 ","[7, 1, 3, 6]","[1, 4, 7, 5]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[6, 15, 0, 9]"
http://jobview.monster.com/Part-Time-Retail-Sales-Consultant-Bilingual-Spanish-Required-Torrance-CA-Job-Torrance-CA-US-166109798.aspx?mescoid=4100671001001&jobPosition=11,Los Angeles,"[2, 3, 0, 1]","[10, 14, 18, 2]","

Part Time Retail Sales Consultant Bilingual Spanish Required Torrance CA

","
AT&T
  ","[0, 4, 6, 3]",http://jobview.monster.com/Part-Time-Retail-Sales-Consultant-Bilingual-Spanish-Required-Torrance-CA-Job-Torrance-CA-US-166109798.aspx,"


Torrance
        ,CA

 ","[3, 1, 6, 4]","[2, 6, 3, 8]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[13, 7, 14, 9]"
http://jobview.monster.com/Retail-Sales-Associate-Bilingual-Job-La-Habra-CA-US-166848635.aspx?mescoid=4100671001001&jobPosition=12,Los Angeles,"[2, 1, 3, 0]","[6, 12, 13, 14]","

*Retail Sales Associate* -Bilingual

","
T-Mobile
 ","[0, 5, 7, 6]",http://jobview.monster.com/Retail-Sales-Associate-Bilingual-Job-La-Habra-CA-US-166848635.aspx,"


La Habra
        ,CA


 ","[6, 7, 4, 1]","[8, 6, 7, 1]","
                                As America""s Un-carrier, T-Mobile US, Inc. (NYSE: TMUS) is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company""s advanced nationwide 4G and 4G LTE network delivers outstanding......
                            ",Retail,"[12, 0, 8, 17]"
http://job-openings.monster.com/monster/9a168f74-2977-4ce2-9f0c-6948a7248d24?mescoid=4100683001001&jobPosition=13,Los Angeles,"[3, 0, 2, 1]","[0, 7, 12, 17]","

Retail - Sales Agent

","
Acceptance Insurance
 ","[5, 0, 4, 1]",http://job-openings.monster.com/monster/9a168f74-2977-4ce2-9f0c-6948a7248d24,"


Pasadena
        ,CA


 ","[3, 4, 0, 7]","[8, 7, 4, 5]","
                                Overview: 



Acceptance Insurance has an immediate opening for an Sales Agent at our Van Nuys & Arcadia locations. If you enjoy working with the public, are sales oriented, outgoing, professional, detail-oriented and looking for a career opportunit......
                            ",Retail,"[8, 10, 9, 15]"
http://job-openings.monster.com/monster/244928d3-28d9-4cc9-a155-848ed1044af3?mescoid=4100687001001&jobPosition=14,Los Angeles,"[3, 2, 1, 0]","[2, 13, 12, 16]","

Real Estate Buyers Agent for a Retail Location

","
Berkshire Hathaway HomeServices California Properties
 ","[1, 0, 4, 7]",http://job-openings.monster.com/monster/244928d3-28d9-4cc9-a155-848ed1044af3,"


Cerritos
        ,CA


 ","[4, 5, 0, 3]","[8, 3, 7, 6]","
                                Job Description A Real Estate Buyer's Agent for a Retail Location is a real estate agent who works out of our retail office to help clients with their home purchasing needs. In this position, clients will come to you at our retail location in need o......
                            ",Retail,"[7, 0, 4, 11]"
http://jobview.monster.com/M-Retail-Sales-Associate-Job-Los-Angeles-CA-US-166431497.aspx?mescoid=4100671001001&jobPosition=15,Los Angeles,"[1, 3, 0, 2]","[12, 14, 16, 18]","

M-*Retail Sales Associate

","
T-Mobile
 ","[0, 2, 4, 1]",http://jobview.monster.com/M-Retail-Sales-Associate-Job-Los-Angeles-CA-US-166431497.aspx,"


Los Angeles
        ,CA


 ","[5, 2, 3, 4]","[2, 3, 1, 8]","
                                MetroPCS provides the freedom and convenience of unlimited, no-annual-contract wireless services on a nationwide 4G network for a flat rate. With MetroPCS, customers get great value and a wide variety of device choices from leading brands. A flagshi......
                            ",Retail,"[10, 3, 2, 11]"
http://jobview.monster.com/Retail-Sales-Consultant-Bilingual-Mandarin-Required-Alhambra-Area-CA-1000-Sign-On-Bonus-Job-Temple-City-CA-US-165810210.aspx?mescoid=4100671001001&jobPosition=16,Los Angeles,"[3, 2, 1, 0]","[15, 6, 8, 13]","

Retail Sales Consultant Bilingual Mandarin Required Alhambra Area CA 1000 Sign On Bonus

","
AT&T
  ","[4, 2, 1, 7]",http://jobview.monster.com/Retail-Sales-Consultant-Bilingual-Mandarin-Required-Alhambra-Area-CA-1000-Sign-On-Bonus-Job-Temple-City-CA-US-165810210.aspx,"


Temple City
        ,CA

 ","[2, 4, 3, 7]","[0, 2, 6, 5]","
                                $1000 Sign-On Bonus offered. Not applicable to internal employees.  To be eligible you must be hired by AT&T for the location(s) listed and hired by 03/31/2016. AT&T reserves the right, at its discretion, to pay your bonus payments after 30-days of ......
                            ",Retail,"[4, 15, 11, 6]"
http://job-openings.monster.com/monster/4e6bec68-fee5-4f1d-991f-2023b0bd56f7?mescoid=4100687001001&jobPosition=17,Los Angeles,"[2, 3, 0, 1]","[11, 12, 7, 3]","

Real Estate Buyers Agent for a Retail Location

","
Prudential California Realty
 ","[2, 1, 0, 6]",http://job-openings.monster.com/monster/4e6bec68-fee5-4f1d-991f-2023b0bd56f7,"


Anaheim
        ,CA


 ","[2, 1, 7, 8]","[3, 8, 4, 7]","
                                Job Description A Real Estate Buyer's Agent for a Retail Location is a real estate agent who works out of our retail office to help clients with their home purchasing needs. In this position, clients will come to you at our retail location in need o......
                            ",Retail,"[7, 10, 6, 3]"
http://jobview.monster.com/Retail-Sales-Associate-Job-Pasadena-CA-US-166950244.aspx?mescoid=4100671001001&jobPosition=18,Los Angeles,"[1, 2, 3, 0]","[6, 13, 7, 18]","

Retail Sales Associate

","
T-Mobile
 ","[6, 4, 1, 3]",http://jobview.monster.com/Retail-Sales-Associate-Job-Pasadena-CA-US-166950244.aspx,"


Pasadena
        ,CA


 ","[0, 1, 5, 7]","[4, 1, 5, 0]","
                                As America""s Un-carrier, T-Mobile US, Inc. (NYSE: TMUS) is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company""s advanced nationwide 4G and 4G LTE network delivers outstanding......
                            ",Retail,"[6, 12, 4, 11]"
http://jobview.monster.com/Retail-Sales-Consultant-Bilingual-Spanish-Required-Whittier-Area-CA-Job-Whittier-CA-US-166218804.aspx?mescoid=4100671001001&jobPosition=19,Los Angeles,"[0, 3, 1, 2]","[0, 11, 6, 5]","

Retail Sales Consultant Bilingual Spanish Required Whittier Area CA

","
AT&T
  ","[6, 0, 2, 1]",http://jobview.monster.com/Retail-Sales-Consultant-Bilingual-Spanish-Required-Whittier-Area-CA-Job-Whittier-CA-US-166218804.aspx,"


Whittier
        ,CA

 ","[8, 1, 6, 5]","[5, 1, 0, 4]","
                                There are retail jobs, and there are retail careers. If youre passionate about helping people get the most out of the technology they love, you could be a great fit for our retail team. Our motivated employees work directly with our cutting-edge li......
                            ",Retail,"[4, 7, 5, 8]"
http://jobview.monster.com/Retail-Sales-Associate-Job-Hollywood-CA-US-167001515.aspx?mescoid=4100671001001&jobPosition=20,Los Angeles,"[0, 2, 1, 3]","[0, 2, 13, 1]","

Retail Sales Associate

","
T-Mobile
 ","[6, 3, 0, 5]",http://jobview.monster.com/Retail-Sales-Associate-Job-Hollywood-CA-US-167001515.aspx,"


Hollywood
        ,CA


 ","[6, 1, 4, 2]","[2, 0, 4, 7]","
                                As America""s Un-carrier, T-Mobile US, Inc. (NYSE: TMUS) is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company""s advanced nationwide 4G and 4G LTE network delivers outstanding......
                            ",Retail,"[2, 11, 17, 0]"
http://jobview.monster.com/personal-banker-safe-1-job-woodland-hills-ca-us-165836384.aspx?jobPosition=21,Los Angeles,"[3, 1, 2, 0]","[7, 10, 13, 6]","

Personal Banker (SAFE) 1

","
Wells Fargo
 ","[7, 3, 2, 4]",http://jobview.monster.com/personal-banker-safe-1-job-woodland-hills-ca-us-165836384.aspx,"


Woodland Hills
        ,CA

 ","[3, 4, 8, 5]","[1, 4, 0, 8]","
                                Job Title: Personal Banker (SAFE) 1 Job ID Number: 5193490 Schedule Type: Reg-Time Work Hours: 40 Location: Woodland Hills,CA Qualifications: Job Description At Wells Fargo, our vision is to satisfy our customers financial needs and help them succeed financially. In this role, you will help us deliver on our vision and build lifelong relationships with our customers. You also will demonstrate lea...
                            ",Retail,"[10, 16, 17, 1]"
http://jobview.monster.com/sales-professional-job-canoga-park-ca-us-167045477.aspx?jobPosition=22,Los Angeles,"[3, 2, 0, 1]","[16, 1, 8, 9]","

Sales Professional

","
Sleep Number by Select Comfort
 ","[7, 2, 0, 6]",http://jobview.monster.com/sales-professional-job-canoga-park-ca-us-167045477.aspx,"


Canoga Park
        ,CA


 ","[7, 1, 5, 0]","[6, 2, 3, 0]","
                                This is an exciting opportunity to grow your retail sales career and experience unlimited earning potential in an innovative, team-oriented environment. Our proprietary products, exclusive distribution, best-in-class sales training and relationship-based sales process enable you to build lifelong relationships and a rewarding, long-term career. Our retail Sales Professionals convey a passion for o...
                            ",Retail,"[14, 16, 10, 13]"
http://jobview.monster.com/10-12-entry-level-positions-available!-job-canoga-park-ca-us-167035989.aspx?jobPosition=23,Los Angeles,"[1, 3, 0, 2]","[13, 12, 14, 9]","

10-12 ENTRY LEVEL POSITIONS AVAILABLE!

","
Spiritus Management Inc
 ","[3, 7, 4, 5]",http://jobview.monster.com/10-12-entry-level-positions-available!-job-canoga-park-ca-us-167035989.aspx,"


Canoga Park
        ,CA


 ","[8, 1, 3, 7]","[3, 2, 5, 8]","
                                10-12 Entry Level Positions Available! Immediate Hire! HIGH PROFILE EVENTS, PROMOTIONAL STAFF, & PUBLIC RELATIONS ENTRY LEVEL, MARKETING, MANAGEMENT, CUSTOMER SERVICE, PUBLIC RELATIONS, EVENTS We are one of the fastest growing promotional advertising and marketing firms. We have just signed 2 new national accounts launching this year and are opening several new locations throughout the areas! Due...
                            ",Retail,"[6, 5, 15, 14]"
http://jobview.monster.com/entry-level-marketing-representatives-job-canoga-park-ca-us-166677992.aspx?jobPosition=24,Los Angeles,"[2, 3, 1, 0]","[18, 13, 6, 16]","

Entry Level Marketing Representatives

","
Spiritus Management Inc
 ","[6, 7, 2, 3]",http://jobview.monster.com/entry-level-marketing-representatives-job-canoga-park-ca-us-166677992.aspx,"


Canoga Park
        ,CA


 ","[7, 4, 5, 8]","[5, 3, 8, 6]","
                                Entry Level Marketing Representatives If you are a people person looking for a career change that provides opportunity, then put your personality and ambition to work with our firm. We are looking for individuals that have experience in customer service, sales, hospitality, retail or leadership. We are a new and aggressive marketing and advertising firm that works with national and local clients i...
                            ",Retail,"[9, 11, 10, 14]"
